id_tempo;id_processo;id_orgao_contrato;id_contrato;id_contratado;id_situacao_cont;ano_particao;vr_homologado;vr_atualizado
46118;296887;5;61862;21214;1;2019;2938856,62;2938856,62
42045;240113;5;20013;21983;1;2016;282835,00;1176735,10
46181;297176;77;62139;19175;1;2019;2256,00;2256,00
45243;289025;96;60406;56599;1;2018;1384822,64;933281,23
45745;292238;5;61238;58968;1;2018;3729,00;7458,00
46635;304395;12;63063;19590;1;2019;11668,46;11668,46
37530;275795;76;58248;10951;2;2018;31687,20;31687,20
45243;310515;96;60406;56599;1;2018;0,00;1218129,00
45729;292572;37;60996;15564;2;2018;16700,00;16700,00
46144;296505;96;61915;17818;1;2019;41197,06;84042,00
46145;296869;90;61917;19940;1;2019;122343,85;125989,99
45750;294784;65;61291;31915;2;2018;101984,00;101875,00
45750;294806;65;61291;31915;2;2018;40432,00;40432,00
45750;294704;65;61291;31915;2;2018;5352,00;5352,00
46201;297176;77;62265;59400;1;2019;70800,00;70800,00
46193;292794;95;62210;22470;1;2019;48600,00;48600,00
45718;292758;1;60947;6669;1;2018;15095,99;19875,92
37079;269478;97;57924;21692;1;2017;191647,44;191647,44
45674;288833;65;60523;20456;3;2018;47800,00;47800,00
47078;317801;51;65449;21117;1;2020;1666,27;1666,27
41121;153212;97;33498;19940;1;2015;61147,43;569221,39
45742;294423;95;61162;17536;4;2018;98700,00;98700,00
37602;280692;96;59199;27105;2;2018;1826324,89;2543456,05
45694;290286;91;60715;53709;1;2018;117600,00;120825,60
45686;289928;95;60606;14888;2;2018;2423,00;2423,00
45723;293277;91;60983;51702;1;2018;78117,48;155913,88
45702;291772;27;60791;20229;1;2018;120193,26;120193,26
39296;136741;99;44361;19919;4;2014;242629,50;1172646,25
46196;298370;1;62243;12798;2;2019;32500,00;34624,85
46117;292325;9;61709;19958;2;2019;700,80;923,45
47136;318576;77;65830;29697;1;2020;17334,00;17334,00
41178;141286;24;40242;31915;1;2015;76722,96;356997,27
45273;285061;16;59809;19129;2;2018;269651,40;269651,40
46117;295409;9;61705;19891;1;2019;384000,00;867007,85
37565;278512;6;58552;15655;2;2018;104183,76;104183,76
45287;287964;11;60260;58883;1;2018;2608018,00;2608018,00
45224;281534;95;59214;20440;2;2018;47000,00;47000,00
37075;270502;54;56792;22470;2;2017;399600,00;399600,00
45745;292157;1;61247;19355;1;2018;199265,64;199265,64
47512;315019;15;64693;12345;1;2019;76825,90;76825,90
37565;277630;11;58573;32220;4;2018;799978,81;799978,81
45300;287286;15;60142;21481;1;2018;304805,97;304805,97
46118;285011;9;61754;20554;1;2019;21732,36;54149,80
46648;305222;82;63190;37237;1;2019;2249,88;2249,88
37111;274429;36;57635;36551;2;2017;12075000,00;12075000,00
37108;273571;21;57490;33472;4;2017;593550,74;593550,74
47584;313584;16;64588;54597;1;2019;262956,96;262956,96
45723;292088;77;61036;18174;1;2018;156000,00;156000,00
36668;259688;41;55954;652;2;2017;750889,74;1921198,37
46681;309183;99;63472;32713;1;2019;0,00;186174,44
40245;164715;5;25876;15045;1;2015;930456,00;3735894,36
46689;308568;1;63516;25519;4;2019;20800,00;20800,00
45278;284844;37;59861;14179;2;2018;9870,00;9870,00
46683;305362;94;63482;20229;1;2019;350000,00;350000,00
37111;274406;36;57645;34740;2;2017;335000,00;335000,00
45676;288947;67;60483;59059;3;2018;4800,00;4800,00
45258;282223;77;59600;21643;2;2018;999,96;999,96
47499;308191;21;63626;56534;1;2019;70000,00;70000,00
38316;61275;91;38413;52209;1;2013;20072,40;87200,91
39763;73801;76;42797;18655;1;2014;149478,96;1018975,26
39786;105529;12;13286;39064;1;2014;1408029,60;1724212,79
46586;301182;77;62557;28910;1;2019;611999,99;611999,99
46617;300479;95;62868;20229;1;2019;24766980,42;24766980,42
46620;304274;76;62919;38688;1;2019;756000,00;945000,00
37102;271415;21;57390;7253;4;2017;2220,00;4170,44
45756;295361;98;61433;57221;2;2018;128951,36;128951,36
47588;312852;91;64632;61063;1;2019;1000,00;1000,00
47593;315036;21;64713;24196;1;2019;308000,00;308000,00
45708;291861;15;60847;20229;1;2018;107444,94;107444,94
41989;31053;5;14198;15345;1;2016;31920,00;154320,00
47521;310468;91;63983;60804;1;2019;144000,00;144000,00
47542;312114;92;64072;36728;1;2019;97756,84;97756,84
37594;279798;98;58891;25075;2;2018;48000,00;48000,00
47593;315036;21;64723;24196;1;2019;128000,00;128000,00
47532;310679;21;63951;14602;1;2019;2782595,84;2782595,84
47059;316530;89;65383;22000;1;2020;76740,45;21793,56
47574;312282;5;64447;19301;1;2019;4622520,00;4622520,00
46600;301137;99;62702;8783;1;2019;66968,75;66968,75
37145;272359;77;57969;20729;2;2018;357278,40;357278,40
37559;276945;11;58798;28816;2;2018;18971,16;18971,16
47531;310392;91;63936;60800;1;2019;84000,00;84000,00
45745;292695;36;61245;15463;1;2018;140160,00;140160,00
45264;283186;95;59692;17605;2;2018;300744,64;300744,64
46597;302462;95;62661;14888;4;2019;5843,00;5843,00
45243;279729;12;59457;18920;4;2018;25949,95;25949,95
36669;302760;95;62665;32780;1;2017;1214109,45;4062281,59
46584;301817;101;62519;17494;1;2019;2160,00;2160,00
47059;316530;89;65387;22000;1;2020;848122,60;420129,31
47059;254004;89;65392;27591;1;2020;51427,95;87116,89
47127;318576;77;65762;57641;1;2020;1206,00;1206,00
46187;309836;41;63717;22883;1;2019;13600,00;35200,00
45291;284660;77;60006;19894;1;2018;7574,00;15148,00
47514;309334;90;63823;60507;1;2019;18999,96;18999,96
47604;316054;95;65013;37934;1;2019;146490,00;146490,00
47143;320911;21;65883;29783;1;2020;3760,00;3760,00
46634;310583;96;63049;23353;1;2019;0,00;935415,92
47596;315569;57;64820;21012;1;2019;30000,00;30000,00
46122;288237;9;61778;36748;4;2019;6600,00;3300,00
45743;310221;64;63777;2228;1;2018;13200,00;26734,68
46585;301740;95;62538;7393;4;2019;5989,00;5989,00
47595;314946;98;64806;31915;1;2019;3375314,40;3375314,40
47517;309409;41;63807;24550;1;2019;32996,00;32996,00
46228;301525;82;62460;17494;1;2019;752760,00;752760,00
47580;313297;91;64498;24915;1;2019;304342,00;304342,00
36667;261970;77;55872;708;4;2017;79344,00;79344,00
37571;277124;77;58620;21660;1;2018;1494,00;2158,00
36670;262731;77;55933;16543;4;2017;18000,00;18000,00
42435;40689;12;22131;44144;1;2011;15389,28;175178,88
47541;311486;16;64060;36133;1;2019;49591,36;49591,36
37456;37418;92;21433;17494;2;2013;5920,94;251054,49
47542;311146;95;64073;27207;2;2019;10890,00;10890,00
46669;307044;91;63339;53205;1;2019;191160,00;191160,00
46650;305870;92;63220;22000;1;2019;7003,20;7003,20
45686;289995;95;60596;30016;2;2018;71840,00;71840,00
36646;263042;57;55663;21078;4;2017;81048,00;81048,00
45766;295808;36;61566;19202;1;2018;7744100,00;7744100,00
37107;273478;57;57461;27705;4;2017;1978,60;1978,60
36173;122114;57;54159;21261;4;2017;400,00;400,00
45777;291565;5;61673;26109;1;2019;11990,00;23980,00
45221;281517;23;59190;35620;2;2018;29731,65;29731,65
45679;287098;77;60521;22107;1;2018;223200,00;390600,00
40067;249263;1;13593;935;4;2010;113226,54;113226,54
40968;166231;5;6856;21266;4;2010;1488,49;1488,49
40569;126714;36;51553;20944;4;2010;9982,47;33373,72
40548;63608;5;41416;3642;4;2010;5556,00;5556,00
40492;20272;10;47252;1533;4;2010;137577,23;137577,23
40594;221567;65;40531;20547;4;2010;73499,00;73499,00
40531;99174;36;48111;1984;4;2010;4592,00;4592,00
40581;170134;95;23683;734;4;2010;28648,50;28648,50
40566;209556;16;45572;10799;3;2010;29993,08;29993,08
40137;103125;92;37198;11078;4;2010;978,90;978,90
40579;245240;95;20274;13972;4;2010;7299,84;7299,84
40532;217534;65;25384;31915;4;2010;298328,00;363804,00
39126;201663;81;43893;19202;4;2009;113047,00;113047,00
40533;162244;82;9399;47526;4;2010;36000,00;79200,00
39579;154465;5;11069;18691;4;2009;7920,00;29700,00
40596;20243;5;43889;20263;4;2010;16416,00;16416,00
40494;36081;95;134;591;4;2010;4850,00;4850,00
40516;55631;61;51559;36728;2;2010;75060,00;154916,48
40553;142612;40;23679;20921;4;2010;600000,00;1200000,00
40526;12374;76;53218;4672;2;2010;9936,00;9936,00
40979;221490;82;40501;3060;4;2010;630,00;630,00
40558;20350;95;12757;5927;4;2010;58500,00;58500,00
41036;245305;12;39698;19148;4;2010;898,00;898,00
40967;138634;1;49799;19940;4;2010;630801,10;1249778,85
40952;146546;4;40533;951;4;2010;18456,00;18456,00
41912;166635;57;17829;34441;4;2011;5934,47;7127,58
40600;237299;76;32106;559;3;2010;126240,00;126240,00
40568;47963;43;8559;37374;4;2010;8760,00;8760,00
40951;142592;95;24562;13661;4;2010;6099,90;6099,90
40571;103213;5;48113;3443;4;2010;87408,00;87408,00
40541;150514;38;37222;20470;4;2010;26400,00;26400,00
40560;158361;57;44757;11265;4;2010;19946,05;19946,05
40587;201745;99;8577;19787;4;2010;365400,00;392475,00
40589;20340;81;31217;20414;3;2010;19022121,08;20596498,38
40587;150477;26;34710;20438;4;2010;24060,00;24060,00
41945;130838;95;46516;40061;4;2011;13900,00;60821,79
40559;59647;36;5215;19010;4;2010;1368,00;1368,00
40968;138634;1;30406;36728;4;2010;69951,55;184902,89
40552;51816;95;37213;20175;4;2010;19480,00;19480,00
40581;118827;12;29548;13382;4;2010;5568,00;5568,00
40506;213584;90;43079;19940;4;2010;16400,00;47645,82
40597;197742;16;22829;19891;4;2010;77999,60;295984,18
40575;95159;82;9414;19940;4;2010;1561,20;5461,80
40511;209592;54;14426;9997;3;2010;8000,00;8000,00
40503;95152;95;5202;22470;4;2010;279000,00;279000,00
40504;138612;90;7740;19940;4;2010;91000,00;100604,68
40574;229465;36;6871;6800;4;2010;5890,00;5890,00
40979;158379;81;22841;25003;4;2010;64320,00;64320,00
41010;158429;5;36405;15397;4;2010;19200,00;75182,88
40552;36138;1;51557;20111;4;2010;2000,00;2000,00
40510;150490;57;46432;12353;4;2010;5050,00;5050,00
41891;190335;1;47363;774;4;2011;36000,00;36000,00
41049;158412;40;41442;13867;4;2010;7099,98;7099,98
41015;87377;96;52411;15038;4;2010;1349000,00;1349000,00
41031;87407;96;12767;19214;2;2010;1199172,34;1384001,36
40597;16456;95;42265;17986;4;2010;9496,99;9496,99
41432;142639;81;13600;19476;4;2010;7068989,50;7701599,46
40954;142696;95;47281;13199;4;2010;22999,00;22999,00
40574;111040;36;1023;1658;4;2010;23756,28;23756,28
40588;201771;95;17749;21048;4;2010;16949,89;16949,89
40587;99220;96;1011;18948;2;2010;1704517,35;2365909,88
41036;83428;36;6867;12768;4;2010;1205,17;1205,17
40951;20349;82;3515;7931;2;2010;2856,00;14280,00
41044;43979;96;11095;24601;4;2010;533904,78;777228,42
40965;130624;98;43905;16719;4;2010;61690,00;61690,00
40564;83437;95;42291;19572;4;2010;2009380,00;2009380,00
40963;75515;57;8565;23778;4;2010;2451,68;2451,68
40957;221587;42;52406;24915;3;2010;835,25;835,25
40974;229508;16;40551;19257;4;2010;287417,52;354777,52
41447;193853;77;44784;20571;4;2010;8380,80;8380,80
41015;87377;96;48974;16849;4;2010;764000,00;764000,00
40569;130621;65;50671;17603;4;2010;13690068,09;13690068,09
41923;40235;57;18635;22118;4;2011;3458,88;4299,60
41001;170075;77;27869;16363;4;2010;54948,48;54948,48
41033;245305;12;15274;20785;4;2010;5584,00;5584,00
40574;67593;95;50672;14983;4;2010;126115,50;126115,50
40958;162359;39;36400;9525;4;2010;2322432,00;2322432,00
40054;249290;81;2708;14898;4;2009;54600,00;54600,00
40566;12513;98;8564;19771;4;2010;53523,60;53523,60
40568;221551;76;29535;17964;4;2010;28151,40;28151,40
40968;221602;92;51580;1808;4;2010;1320,00;1320,00
40995;99257;1;23717;18128;4;2010;1639,50;1639,50
40568;178082;12;39684;20921;2;2010;3705737,69;4409827,85
40579;237368;95;40545;21992;4;2010;11719,92;11719,92
40540;43996;95;29555;3075;4;2010;18000,00;18000,00
40067;111022;54;1026;12599;4;2010;250000,00;150000,00
40067;20386;54;1026;12599;4;2010;250000,00;100000,00
40576;201839;11;51586;14936;4;2010;2957900,81;3536000,50
40600;91424;95;22022;17782;2;2010;440,00;440,00
40589;138696;27;16106;17603;4;2010;227926,40;1875096,61
40095;55767;95;41438;19468;4;2010;56000,00;56000,00
41001;36289;16;33836;19816;4;2010;1382,40;1728,00
40957;178180;95;41446;20848;4;2010;1430,00;1430,00
40530;126852;56;6025;11268;4;2010;7200,00;7565,00
41017;59719;76;16945;104;4;2010;14186,40;14186,40
41878;103661;95;10341;15755;4;2011;47500,00;47500,00
40978;71710;99;12773;21987;4;2010;512640,00;512640,00
41029;209715;16;1040;19384;4;2010;5488,00;5488,00
40985;8624;36;10272;20612;4;2010;325359,60;325359,60
40974;221554;1;4342;14349;4;2010;23644,00;23644,00
41029;221981;82;3589;2632;4;2010;667,50;1581,75
41013;75600;36;41449;3998;4;2010;4896,00;20547,19
41029;209715;16;2721;20571;4;2010;10120,00;10120,00
40575;229538;61;35564;19919;4;2010;32962,32;117293,82
40565;217685;12;46460;19328;4;2010;81234,82;81234,82
40987;245390;1;24582;21212;3;2010;100447,20;100447,20
40977;150619;95;53242;13661;4;2010;6349,64;7917,21
41021;99315;41;48137;46752;4;2010;39600,00;39600,00
41023;36245;12;1901;19662;3;2010;3967278,34;4639887,17
40979;193858;4;13603;7888;4;2010;27350,00;27350,00
40965;48023;97;10266;21997;4;2010;9760,00;9760,00
41917;20398;54;43916;22480;4;2011;246616,35;246616,35
40987;87405;1;15278;19808;4;2010;23940,00;23940,00
41009;249357;99;46456;23594;4;2010;330000,00;330000,00
41027;142701;81;15282;21064;3;2010;1158850,00;1158850,00
40573;174088;63;47283;20558;2;2010;507238,34;507238,34
40588;142694;28;21195;44038;2;2010;12000,00;12000,00
40966;111030;81;30427;304;4;2010;661,00;661,00
41009;63735;16;38085;20705;4;2010;33996,28;39284,14
40958;134696;77;22854;1055;4;2010;675,96;675,96
40965;95250;57;18569;19918;4;2010;25000,00;25000,00
40586;142707;100;23699;22647;4;2010;47600,00;47600,00
41414;249373;5;2719;22811;4;2010;32724,58;32724,58
40966;20417;81;1039;114;4;2010;660,00;660,00
41414;32398;24;20315;17486;4;2010;114000,00;228000,00
41042;87488;1;26223;17695;4;2010;125000,00;125000,00
42805;95324;96;35566;18469;2;2011;586167,38;586167,38
40988;221742;3;16950;21212;4;2010;100447,20;100447,20
41049;48115;99;38105;19787;4;2010;77800,00;77800,00
41865;249431;36;27035;17603;2;2011;9797708,88;31973325,50
41050;91426;54;45612;18349;4;2010;27690,00;111947,44
41013;48096;57;5234;23316;4;2010;75809,61;75809,61
41056;229605;23;29575;19530;4;2010;24840,00;24840,00
41002;75611;95;10278;19585;4;2010;6112,00;6112,00
41059;91454;99;51583;19814;4;2010;78557,57;78557,57
41000;233580;54;49826;16981;4;2010;25392,00;25392,00
41002;4737;43;7764;1919;4;2010;2950,00;6264,21
40995;71693;1;36423;21777;4;2010;14981,52;14981,52
41481;67717;12;42290;18279;4;2011;30000,00;30000,00
41420;170279;16;38898;19341;4;2010;10350,00;10350,00
41062;174148;10;16118;54004;4;2010;40215,00;234855,60
40028;28301;3;28713;17168;4;2009;6000,00;6000,00
41448;882;5;39715;12545;4;2010;126736,33;694396,18
41001;182050;96;181;44628;4;2010;21600,00;80514,12
41431;99345;76;42306;12723;2;2010;125742,50;125742,50
41062;28250;76;28707;2677;4;2010;7980,00;7980,00
40959;237453;23;48136;23137;4;2010;250250,00;1200375,00
41055;134709;95;22018;21048;4;2010;14090,00;14090,00
41911;28274;38;6028;19374;4;2011;299000,00;299000,00
41043;201894;1;44804;37785;4;2010;65999,44;65999,44
41473;162442;92;16111;13283;3;2011;14715,82;14715,82
41031;190010;96;5235;16915;3;2010;8299,50;8299,50
41023;79544;94;43108;2251;4;2010;24955,28;26092,12
41015;123046;16;14468;19010;4;2010;5677,00;5677,00
41048;166421;12;23721;21260;4;2010;97673,48;97673,48
41051;245411;5;21198;18128;4;2010;9899,40;9899,40
41968;40278;81;28753;18134;4;2011;53410,00;62459,10
41421;103278;57;27036;22315;4;2010;7320,00;7320,00
40989;205658;36;42299;9217;4;2010;5160,00;5160,00
40974;185974;95;29563;17965;4;2010;36400,00;36400,00
41442;174130;66;37237;31915;3;2010;16404,00;52438,92
41034;67709;57;40573;19141;4;2010;1032,54;1032,54
41024;138777;98;20305;22495;4;2010;89194,92;184899,68
41049;189974;12;50686;19001;4;2010;12360,00;12360,00
40978;154611;95;5219;18086;4;2010;8801,98;8801,98
41009;44095;84;1911;14271;4;2010;574000,00;574000,00
39613;95316;54;6034;17603;4;2009;6255659,09;0,00
40597;158506;73;44794;20894;3;2010;10080,00;19330,00
41035;67709;57;43129;19657;4;2010;2940,00;2940,00
41001;103426;24;26248;16981;4;2010;8436,00;6109,00
41064;32463;77;42310;44242;4;2010;5016,00;5016,00
41433;158568;96;50712;21693;2;2010;1662574,60;10193625,52
41051;130788;40;50713;17603;4;2010;264000,00;563725,00
41789;83570;81;5236;23264;4;2006;1417972,65;3981582,03
41010;190022;39;12781;14074;4;2010;19960,00;24950,00
41024;162472;16;11952;20571;4;2010;3300,00;4125,00
41412;48231;76;36432;17620;2;2010;766205,91;766205,91
41061;245509;26;49013;20781;3;2010;37699,32;37699,32
41002;52062;36;25426;40457;4;2010;7200,00;7200,00
41432;217725;4;32985;19597;4;2010;70198,00;70198,00
41502;134795;40;41455;20634;4;2011;27500,00;32500,00
41869;83588;5;43130;19494;4;2011;197643,60;197643,60
41020;52044;43;1934;16981;4;2010;7239,60;1821,68
41056;213825;36;41471;18405;4;2010;6160,00;6160,00
40992;233604;64;16962;39358;3;2010;68400,00;68400,00
40566;182154;81;41465;18930;3;2010;2475888,96;2475888,96
41434;75712;98;11941;19742;4;2010;4992,90;4992,90
41470;150695;26;11137;17338;4;2011;15192,00;15192,00
41058;201922;65;14474;19408;4;2010;7900,00;7900,00
41002;209833;10;3552;18752;4;2010;309999,98;309999,98
40975;24413;55;26240;17168;4;2010;46981,55;46981,55
40589;182113;81;41461;18936;3;2010;2000000,00;4020472,22
41008;71741;98;19443;20004;2;2010;133600,00;133600,00
41516;135043;17;11989;17603;4;2011;164957,64;769402,68
41476;59725;81;32990;20837;4;2011;12473,42;12473,42
41439;20512;81;11128;18971;4;2010;5044274,44;5705464,16
41048;20467;42;22872;18732;4;2010;2749,00;2749,00
41000;166443;61;27895;22137;4;2010;840,00;1680,00
41418;123062;16;42309;23602;4;2010;50894,65;252550,43
41432;190116;76;36452;15335;4;2010;6216,00;6216,00
41058;28500;63;9467;652;4;2010;119750,40;251242,81
41491;95459;95;5261;10951;4;2011;27175,00;27175,00
41015;67850;90;28715;923;4;2010;20673,72;51261,27
41434;945;98;27911;17440;4;2010;220826,00;220826,00
38204;213863;81;42339;16825;4;2008;34312,24;34312,24
42338;95586;81;41515;23951;4;2011;6733,30;6733,30
41062;209921;36;8604;3783;4;2010;120000,00;120000,00
41477;194044;5;43943;22315;4;2011;2160,04;2160,04
41027;229801;95;38120;18688;4;2010;621488,00;611408,00
40509;107390;11;38915;18936;4;2010;453992,69;985771,78
41433;186128;57;6058;21777;4;2010;6499,75;6499,75
41052;134900;95;32159;13733;4;2010;10989,96;21979,92
41424;229791;16;27921;14907;4;2010;11740,00;11740,00
41057;209854;76;191;2282;4;2010;100800,00;100800,00
41508;186166;17;25446;31915;4;2011;12778476,00;12350710,44
41407;182149;98;5242;20791;4;2010;5430,31;5430,31
41421;182105;57;4357;27496;4;2010;3945,00;3945,00
41424;241557;98;53267;13121;4;2010;3300,00;3300,00
41432;146758;98;2742;9684;4;2010;1789,41;1789,41
41427;16690;76;7799;20992;4;2010;57500,00;57500,00
41023;111189;95;2755;17874;4;2010;162690,00;162690,00
41432;146758;98;43146;12549;4;2010;3922,00;3922,00
41002;154754;43;8599;13786;4;2010;9000,00;47901,00
41000;190056;54;39721;16981;4;2010;59220,72;59220,72
41423;158627;99;25423;10382;4;2010;26000,00;26000,00
41051;186090;76;11134;843;2;2010;6360,00;6360,00
41431;52104;99;38905;21260;4;2010;1699,80;1699,80
40580;36432;11;46485;20855;4;2010;29218,58;29218,58
40973;221724;11;44802;45225;4;2010;1680,00;1680,00
41509;213832;92;43950;4323;4;2011;96567,96;96567,96
41008;52058;11;48152;46312;4;2010;1400,00;1400,00
40051;202000;100;26246;23736;4;2009;2167,20;2167,20
41056;71750;92;38104;8885;4;2010;22726,32;128782,48
41476;225700;95;24620;17029;4;2011;46200,00;48985,06
41428;52090;1;26244;19566;4;2010;310000,00;1704515,30
41904;111253;57;10323;20135;4;2011;1133,50;1133,50
41447;67951;77;31280;37380;4;2010;328044,44;328044,44
41872;170417;95;43151;14744;4;2011;11687,25;11949,05
41421;79793;96;7793;19771;2;2010;6288,70;6288,70
41448;249595;95;43955;5512;4;2010;33000,00;34774,92
41433;150875;28;11949;10878;2;2010;6000,00;6000,00
41434;166574;95;9461;17965;4;2010;47519,90;47519,90
41879;75796;95;13652;17934;4;2011;7310,00;7310,00
41469;87612;95;1093;23951;4;2011;34000,00;34000,00
41886;99433;96;6069;20766;2;2011;1546944,12;3534755,16
41433;63968;99;16979;19639;4;2010;40946,00;40946,00
41050;99522;95;53291;19940;4;2010;44806979,52;44806979,52
41961;4865;5;6904;20782;4;2011;14473,60;14473,60
41466;150836;98;32171;15463;4;2011;3638,00;3638,00
41910;964;5;3580;19590;4;2011;24155,83;24155,83
41460;99495;95;47336;19140;4;2010;15000,00;15000,00
41482;213949;95;12815;1228;4;2011;10676,40;10676,40
41504;182236;95;22047;5698;4;2011;47900,00;47900,00
41428;170444;81;3561;16981;4;2010;16947,60;16947,60
41510;4851;95;12807;22131;4;2011;16252,50;16252,50
41511;170432;81;38919;21766;4;2011;20000,00;20000,00
41484;134831;95;11160;21048;4;2011;687,99;687,99
41477;146951;95;53272;3215;4;2011;45612,00;45612,00
41488;142945;95;35597;1118;4;2011;42985,00;42985,00
41012;221802;92;26251;17168;4;2010;11400,00;40456,64
41507;138901;95;24603;18649;4;2011;151380,00;161768,17
41037;154915;81;16975;10441;4;2010;18223344,80;51317723,10
41461;166645;5;35605;35083;4;2010;1200,00;3600,00
41059;221893;92;39736;19515;4;2010;7881,77;7881,77
41473;83775;36;12812;16687;4;2011;35622,00;42945,35
41515;154809;77;26259;37380;4;2011;777708,00;3472125,38
41446;71935;11;49858;21835;4;2010;255957,45;255957,45
41031;194087;42;11944;18635;4;2010;40700,00;40700,00
41410;48302;76;49017;16981;4;2010;348000,00;43038,91
41482;987;92;11139;16467;4;2011;11092,92;11092,92
41904;127007;5;11156;19786;4;2011;60,00;60,00
41491;217914;5;1958;2955;4;2011;21674,40;46735,80
41055;194124;11;22928;49758;3;2010;840,00;3360,00
41913;63976;36;7811;20612;4;2011;649209,60;477360,00
41490;221854;95;23774;2079;4;2011;93098,00;96935,37
41476;202038;98;49048;19816;4;2011;17197,50;17197,50
41501;126969;95;41491;19562;4;2011;14000,00;14000,00
41475;119158;92;23768;1883;4;2011;18502,00;18967,44
41476;8862;92;52466;736;4;2011;11273,50;11874,27
41467;71792;95;10316;20661;4;2011;49500,00;49500,00
41462;87553;95;33871;21064;4;2010;7567667,50;9962783,46
41455;162610;36;18614;14756;4;2010;10834,22;12097,33
41498;75709;95;24626;20660;4;2011;50730,00;51902,47
41058;115237;78;46507;19111;4;2010;3063000,00;3063000,00
41061;103523;81;38142;19331;4;2010;126000,00;126000,00
41914;67793;5;17825;20782;4;2011;23212,80;23212,80
41434;134856;81;38947;16550;4;2010;236540,58;236540,58
41434;182170;76;34785;17281;4;2010;60000,00;192821,42
41503;40208;5;5288;20782;4;2011;12618,10;12618,10
41481;134841;95;11152;19149;4;2011;1099950,00;1260230,06
41869;99475;16;4374;23602;4;2011;130499,99;516468,71
41459;32452;95;29597;2448;4;2010;40817,00;40817,00
41494;174259;92;22900;12279;4;2011;5498,00;5498,00
41432;146845;92;9483;19515;4;2010;8804,36;8804,36
41433;217890;15;28741;13390;4;2010;35900,00;44490,69
41484;134845;95;1082;21992;4;2011;35000,00;35000,00
41432;28389;63;42355;9762;4;2010;553900,00;620294,64
41425;71873;82;42337;10870;4;2010;7000,00;22750,00
41484;130872;95;43957;18947;4;2011;39000,00;39000,00
41489;154794;95;10315;20111;4;2011;20000,00;20000,00
41438;59886;99;27082;14171;2;2010;936520,13;936520,13
41459;158670;96;49853;21210;4;2010;12900,00;12900,00
41864;48248;5;22897;19838;4;2011;106337,78;106337,78
41495;241629;95;27081;16169;4;2011;7000,00;7000,00
41470;12774;5;38127;20659;4;2011;109124,98;109124,98
41498;75709;95;24611;13904;4;2011;15380,00;16297,80
41446;107415;5;10319;19145;4;2010;15000,00;86144,89
41476;28422;5;5280;35083;4;2011;97988,18;527106,28
41467;162586;92;38929;19806;4;2011;31385,50;31385,50
41410;186065;36;31306;8858;4;2010;13200,00;13200,00
41063;103437;11;43975;47123;4;2010;840,00;7840,00
41510;178305;99;5286;17660;4;2011;173250,00;173250,00
42351;4882;76;7818;51621;4;2011;82874,20;266915,34
41512;150930;92;29631;225;4;2011;11750,00;11750,00
41461;139032;5;4392;54448;4;2010;18729,50;18729,50
41927;40235;57;40626;18937;4;2011;6543,97;6543,97
41932;36473;95;29607;27343;4;2011;222291,80;222291,80
41502;178289;92;29614;735;4;2011;74973,24;74973,24
41444;24761;54;38137;19940;4;2010;38273,70;38273,70
41444;186380;54;42347;19940;4;2010;826712,00;1000000,00
41484;32543;95;20360;2247;4;2011;7600,00;9500,00
36085;55938;96;53301;16307;2;2012;306000,00;685440,00
41883;213885;5;7812;11967;4;2011;17900,00;17900,00
37016;72924;98;6308;23278;4;2012;24727,50;24727,50
40533;246606;96;41710;20781;2;2010;13460178,46;17402279,52
36988;246504;57;40823;23776;4;2012;6120,00;6120,00
36553;29101;54;28097;20612;2;2012;1200000,00;6000000,00
37411;21614;95;1337;1767;4;2013;162020,00;167684,55
41503;124151;17;420;22000;4;2011;1804839,00;1804839,00
37935;116514;12;18109;24677;4;2013;60000,00;83850,00
36937;104432;16;4628;19883;4;2012;16200,00;20250,00
36557;84673;99;28154;20483;4;2012;92251,89;92251,89
38320;69275;55;49328;5865;2;2013;9341,85;9341,85
37433;100525;12;35016;26170;4;2013;60000,00;60000,00
37455;60858;99;32407;9426;4;2013;281850,00;281850,00
37420;96373;57;17217;17603;4;2013;6602429,76;21416024,52
38338;250866;96;4693;18948;2;2013;881518,49;3557649,92
37461;53104;14;25662;25497;4;2013;230000,00;230000,00
37421;100442;95;50924;12788;4;2013;26400,00;26400,00
36965;171276;42;8068;22768;4;2012;51500,00;51500,00
37398;127986;12;24856;20545;4;2013;924993,58;1156241,98
37878;210885;81;34121;21768;4;2013;20841773,77;20841773,77
37439;139816;95;37522;458;4;2013;11100,00;11100,00
36995;49212;77;32389;2990;4;2012;1800000,00;2245467,45
36929;183179;1;13905;17145;4;2012;7940,00;7940,00
37432;100507;95;39974;17052;4;2013;13497,50;13497,50
37414;135895;26;36683;18732;3;2013;67800,00;67800,00
37411;246458;4;31524;6227;4;2013;58754,40;58754,40
37027;139840;41;44187;22411;4;2013;98725,00;98725,00
36954;60661;95;22312;22315;4;2012;9569,00;9569,00
37952;124508;26;35059;20404;4;2013;1360,00;2206,32
37377;163600;90;19702;13695;4;2013;9263,00;9768,79
36937;76712;99;46737;7951;2;2012;39600,00;49500,00
36966;199568;91;34187;20964;4;2012;12437,67;77888,73
37470;17658;11;5497;17494;4;2013;156,38;186,28
37482;13707;64;52681;17494;2;2013;815,29;1038,17
36968;202922;1;10542;21997;4;2012;25379,85;25379,85
37476;143890;16;27320;18789;4;2013;1005,00;4273,25
